raceid,HasGateTrigger (3/3),uuid,Updated At,HUMAN_TRIGGER
2025052700605,45.04,T006D0C0,2025-11-30 05:34:45.633421+00:00,
2025052700610,170.44,T006D0C0,2025-11-30 05:44:51.687248+00:00,
2025052700611,45.24,T006D0C0,2025-11-30 21:53:48.027644+00:00,
2025052701702,74.84,T017D0C0,2025-11-30 22:13:51.201250+00:00,
2025052701707,11.44,T017D0C0,2025-11-30 14:08:20.648802+00:00,
2025052701708,49.64,T017D0C0,2025-11-30 20:47:26.294832+00:00,
2025052701709,43.04,T017D0C0,2025-11-30 19:53:00.942413+00:00,
2025052800112,33.04,T001D0C0,2025-11-30 11:51:56.638104+00:00,
2025052800302,25.84,T003D0C0,2025-11-30 06:31:49.311610+00:00,
2025052800303,6.84,T003D0C0,2025-11-30 11:54:08.142891+00:00,
2025052801701,163.64,T017D0C0,2025-11-30 22:35:40.779678+00:00,
2025052801702,190.24,T017D0C0,2025-11-30 16:42:50.805761+00:00,
2025052801706,92.64,T017D0C0,2025-11-30 22:02:45.745592+00:00,
2025052801903,40.04,T019D0C0,2025-11-30 20:25:34.408342+00:00,
2025052801904,201.64,T019D0C0,2025-11-30 23:54:28.718370+00:00,
2025052801905,217.04,T019D0C0,2025-11-30 08:29:43.505377+00:00,
2025052801908,169.04,T019D0C0,2025-11-30 20:43:53.295793+00:00,
2025052801911,22.24,T019D0C0,2025-11-30 07:19:05.043387+00:00,
2025052802002,61.44,T020D0C0,2025-11-30 13:59:04.826074+00:00,
2025052802003,18.84,T020D0C0,2025-11-30 06:28:29.116394+00:00,
2025052802004,25.04,T020D0C0,2025-11-30 13:58:04.326736+00:00,
2025052802007,58.64,T020D0C0,2025-11-30 18:05:59.549319+00:00,
2025052802008,20.64,T020D0C0,2025-11-30 13:23:20.177687+00:00,
2025052802010,20.24,T020D0C0,2025-11-30 11:16:56.060500+00:00,
2025052802011,2.04,T020D0C0,2025-11-30 10:56:15.761425+00:00,
2025052900305,14.24,T003D0C0,2025-11-30 20:18:36.725529+00:00,
2025052900306,3.04,T003D0C0,2025-11-30 18:41:25.851674+00:00,
2025052900308,97.04,T003D0C0,2025-11-30 15:16:54.788460+00:00,
2025052900311,94.04,T003D0C0,2025-11-30 12:49:07.113665+00:00,
2025052900701,46.04,T007D0C0,2025-11-30 14:39:44.099437+00:00,
2025052900705,23.64,T007D0C0,2025-11-30 21:40:08.036172+00:00,
2025052904502,14.84,T045D0C0,2025-11-29 16:08:33.295839+00:00,
2025052904503,26.24,T045D0C0,2025-11-29 15:27:13.603305+00:00,
2025052904504,39.04,T045D0C0,2025-11-29 15:47:19.551540+00:00,
2025052904505,43.24,T045D0C0,2025-11-29 14:46:35.109499+00:00,
2025052904507,51.04,T045D0C0,2025-11-29 14:51:30.050407+00:00,
2025052904508,201.44,T045D0C0,2025-11-29 16:56:46.345692+00:00,
2025052904509,51.64,T045D0C0,2025-11-29 16:50:49.037504+00:00,
2025052904510,213.84,T045D0C0,2025-11-29 16:28:06.424330+00:00,
2025052904511,205.04,T045D0C0,2025-11-29 16:55:02.263068+00:00,
2025052904512,215.44,T045D0C0,2025-11-29 15:00:43.805142+00:00,
2025052905406,95.44,T054D0C0,2025-11-30 12:12:58.986293+00:00,
2025052905407,194.84,T054D0C0,2025-11-30 08:52:09.589337+00:00,
2025052905409,15.64,T054D0C0,2025-11-30 05:10:38.381089+00:00,
2025053000107,36.44,T001D0C0,2025-11-30 08:57:56.304817+00:00,
2025053000108,18.04,T001D0C0,2025-11-30 12:42:16.132475+00:00,
2025053000109,37.04,T001D0C0,2025-11-30 18:03:15.798040+00:00,
2025053000110,32.24,T001D0C0,2025-11-30 22:01:19.874956+00:00,
2025053000111,28.04,T001D0C0,2025-11-30 07:25:56.499773+00:00,
2025053000710,71.84,T007D0C0,2025-11-30 11:41:56.851063+00:00,
2025053000711,59.84,T007D0C0,2025-11-30 08:51:22.642529+00:00,
2025053002001,26.24,T020D0C0,2025-11-30 19:50:26.769487+00:00,
2025053002003,20.24,T020D0C0,2025-11-30 08:29:47.170893+00:00,
2025053002004,33.84,T020D0C0,2025-11-30 16:08:54.135087+00:00,
2025053002006,50.04,T020D0C0,2025-11-30 07:05:40.394173+00:00,
2025053002007,49.64,T020D0C0,2025-11-30 08:04:23.439742+00:00,
2025053002009,7.84,T020D0C0,2025-11-30 06:09:23.763527+00:00,
2025053002010,17.04,T020D0C0,2025-11-30 10:33:02.826637+00:00,
2025053002011,203.04,T020D0C0,2025-11-30 16:45:49.437780+00:00,
2025053002012,41.44,T020D0C0,2025-11-30 12:38:32.903103+00:00,
2025053005501,39.64,T055D0C0,2025-11-30 08:47:13.757853+00:00,
2025053101902,31.84,T019D0C0,2025-11-30 21:41:07.821285+00:00,
2025053101906,31.04,T019D0C0,2025-11-30 06:20:20.054480+00:00,
2025053101909,28.84,T019D0C0,2025-11-30 22:11:51.918372+00:00,
2025053101910,51.24,T019D0C0,2025-11-30 06:32:16.522589+00:00,
2025053105512,159.04,T055D0C0,2025-11-30 11:13:55.847647+00:00,
2025060102003,73.04,T020D0C0,2025-11-30 10:19:12.417047+00:00,
2025060102006,61.64,T020D0C0,2025-11-30 22:23:05.127202+00:00,
2025060102007,22.44,T020D0C0,2025-11-30 23:49:19.379292+00:00,
2025060102008,55.04,T020D0C0,2025-11-30 09:49:43.568684+00:00,
2025060102010,110.64,T020D0C0,2025-11-30 18:38:15.868992+00:00,
2025060102904,37.84,T029D0C0,2025-11-30 18:02:34.662401+00:00,
2025060102906,209.64,T029D0C0,2025-11-30 14:08:31.755070+00:00,
2025060102907,49.64,T029D0C0,2025-11-30 09:54:14.693374+00:00,
2025060102908,13.44,T029D0C0,2025-11-30 15:24:35.787957+00:00,
2025060110104,142.24,T101D0C0,2025-11-30 23:28:56.937789+00:00,
2025060110106,1094.24,T101D0C0,2025-11-30 20:39:52.615573+00:00,
2025060200303,24.64,T003D0C0,2025-11-30 13:21:40.669136+00:00,
2025060200304,35.44,T003D0C0,2025-11-30 15:17:22.133982+00:00,
2025060200306,36.44,T003D0C0,2025-11-30 19:34:52.058180+00:00,
2025060200309,14.04,T003D0C0,2025-11-30 21:50:24.983607+00:00,
2025060200311,45.64,T003D0C0,2025-11-30 18:04:07.664831+00:00,
2025060200704,190.04,T007D0C0,2025-11-30 20:10:44.841294+00:00,
2025060200706,78.44,T007D0C0,2025-11-30 06:24:40.749691+00:00,
2025060202012,37.04,T020D0C0,2025-11-30 13:46:35.016408+00:00,
2025060202909,11.44,T029D0C0,2025-11-30 18:59:27.154648+00:00,
2025060202910,57.44,T029D0C0,2025-11-30 07:20:26.755242+00:00,
2025060202911,220.04,T029D0C0,2025-11-30 18:45:45.434258+00:00,
2025060202912,229.04,T029D0C0,2025-11-30 09:21:21.977490+00:00,
2025060204501,141.84,T045D0C0,2025-11-29 15:20:02.867887+00:00,
2025060204502,166.04,T045D0C0,2025-11-29 16:16:28.010170+00:00,
2025060204503,32.04,T045D0C0,2025-11-29 14:35:08.922358+00:00,
2025060204504,188.84,T045D0C0,2025-11-29 14:53:06.214185+00:00,
2025060204505,189.24,T045D0C0,2025-11-29 16:06:13.348315+00:00,
2025060204506,198.04,T045D0C0,2025-11-29 15:47:58.236493+00:00,
2025060204507,28.84,T045D0C0,2025-11-29 15:45:21.431780+00:00,
2025060204508,220.04,T045D0C0,2025-11-29 16:44:03.277434+00:00,
2025060204509,143.44,T045D0C0,2025-11-29 16:57:11.585143+00:00,
2025060204510,37.04,T045D0C0,2025-11-29 14:56:22.011310+00:00,
2025060204511,119.84,T045D0C0,2025-11-29 14:22:44.306668+00:00,
2025060204512,25.84,T045D0C0,2025-11-29 15:18:02.569782+00:00,
2025060300101,35.84,T001D0C0,2025-11-30 13:09:36.494153+00:00,
2025060300102,45.44,T001D0C0,2025-11-30 18:17:07.533241+00:00,
2025060300109,7.24,T001D0C0,2025-11-30 19:54:15.620092+00:00,
2025060300110,3.84,T001D0C0,2025-11-30 16:14:16.994256+00:00,
2025060300112,14.64,T001D0C0,2025-12-01 00:20:41.360710+00:00,
2025060300601,158.24,T006D0C0,2025-11-30 23:04:05.708149+00:00,
2025060300602,230.64,T006D0C0,2025-11-30 22:09:13.503405+00:00,
2025060300603,170.64,T006D0C0,2025-11-30 08:02:50.621000+00:00,
2025060300604,34.04,T006D0C0,2025-11-30 08:51:13.269332+00:00,
2025060300605,201.44,T006D0C0,2025-11-30 23:47:43.910827+00:00,
2025060300606,69.64,T006D0C0,2025-11-30 21:16:55.038986+00:00,
2025060300610,174.64,T006D0C0,2025-11-30 12:10:36.563333+00:00,
2025060300712,213.64,T007D0C0,2025-11-30 20:46:30.411964+00:00,
2025060301702,19.24,T017D0C0,2025-11-30 06:42:01.568385+00:00,
2025060301704,34.04,T017D0C0,2025-11-30 22:58:45.406499+00:00,
2025060301707,54.44,T017D0C0,2025-11-30 13:45:48.244073+00:00,
2025060301709,85.04,T017D0C0,2025-11-30 18:09:55.332937+00:00,
2025060400703,18.64,T007D0C0,2025-11-30 21:51:06.559659+00:00,
2025060400704,36.24,T007D0C0,2025-11-30 12:23:34.603232+00:00,
2025060400708,22.64,T007D0C0,2025-11-30 17:55:43.622849+00:00,
2025060401701,43.04,T017D0C0,2025-11-30 07:08:50.301869+00:00,
2025060401702,98.04,T017D0C0,2025-11-30 15:43:02.793780+00:00,
2025060401704,114.04,T017D0C0,2025-11-30 06:55:17.696361+00:00,
2025060401707,34.04,T017D0C0,2025-11-30 07:26:27.443447+00:00,
2025060401712,43.04,T017D0C0,2025-11-30 17:53:03.829132+00:00,
2025060401902,86.64,T019D0C0,2025-11-30 19:56:21.642786+00:00,
2025060401904,216.84,T019D0C0,2025-11-30 11:08:35.610063+00:00,
2025060401907,223.24,T019D0C0,2025-11-30 15:10:45.744750+00:00,
2025060401910,80.24,T019D0C0,2025-11-30 07:30:29.636196+00:00,
2025060401912,21.84,T019D0C0,2025-11-30 13:45:34.029559+00:00,
2025060402001,34.04,T020D0C0,2025-11-30 12:21:46.858587+00:00,
2025060402002,40.04,T020D0C0,2025-11-30 05:36:57.302440+00:00,
2025060402003,44.84,T020D0C0,2025-11-30 20:36:45.536890+00:00,
2025060402004,46.04,T020D0C0,2025-11-30 07:57:13.158476+00:00,
2025060402006,41.24,T020D0C0,2025-11-30 23:46:07.762341+00:00,
2025060402008,30.84,T020D0C0,2025-11-30 07:14:07.819885+00:00,
2025060402009,190.04,T020D0C0,2025-11-30 21:55:17.538551+00:00,
2025060402010,189.04,T020D0C0,2025-11-30 05:24:09.923197+00:00,
2025060402011,178.64,T020D0C0,2025-11-30 14:29:25.632300+00:00,
2025060500710,34.04,T007D0C0,2025-11-30 09:07:55.438047+00:00,
2025060504501,137.24,T045D0C0,2025-11-29 16:41:44.847290+00:00,
2025060504502,1.44,T045D0C0,2025-11-29 15:58:09.087560+00:00,
2025060504503,185.24,T045D0C0,2025-11-29 16:04:22.512478+00:00,
2025060504505,21.04,T045D0C0,2025-11-29 15:56:04.532182+00:00,
2025060504506,4.84,T045D0C0,2025-11-29 16:56:24.152418+00:00,
2025060504507,211.44,T045D0C0,2025-11-29 15:44:20.577776+00:00,
2025060504508,129.84,T045D0C0,2025-11-29 15:46:02.840287+00:00,
2025060504509,215.84,T045D0C0,2025-11-29 16:01:01.491753+00:00,
2025060504510,209.44,T045D0C0,2025-11-29 15:31:24.094172+00:00,
2025060504511,188.44,T045D0C0,2025-11-29 16:35:32.327019+00:00,
2025060504512,210.84,T045D0C0,2025-11-29 15:08:29.377192+00:00,
2025060505402,111.04,T054D0C0,2025-11-30 08:57:26.329788+00:00,
2025060505403,174.44,T054D0C0,2025-11-30 04:50:58.795699+00:00,
2025060505404,236.84,T054D0C0,2025-11-30 06:49:39.080807+00:00,
2025060505405,178.24,T054D0C0,2025-11-30 10:19:21.830846+00:00,
2025060505406,232.04,T054D0C0,2025-11-30 10:04:47.852609+00:00,
2025060505407,235.04,T054D0C0,2025-11-30 10:09:10.891643+00:00,
2025060505408,200.64,T054D0C0,2025-11-30 08:00:34.748762+00:00,
2025060600101,97.44,T001D0C0,2025-11-30 13:01:52.952662+00:00,
2025060600102,165.44,T001D0C0,2025-11-30 16:05:10.339620+00:00,
2025060600107,216.84,T001D0C0,2025-11-30 14:49:09.938958+00:00,
2025060600108,46.04,T001D0C0,2025-12-01 00:17:01.562965+00:00,
2025060600109,174.84,T001D0C0,2025-11-30 18:10:06.582620+00:00,
2025060600110,49.24,T001D0C0,2025-11-30 09:02:20.687052+00:00,
2025060600111,171.64,T001D0C0,2025-11-30 14:38:06.021121+00:00,
2025060600304,49.24,T003D0C0,2025-11-30 23:42:44.241871+00:00,
2025060600305,46.24,T003D0C0,2025-11-30 11:38:51.526883+00:00,
2025060600310,62.84,T003D0C0,2025-11-30 10:58:14.245488+00:00,
2025060600311,34.24,T003D0C0,2025-11-30 20:38:54.297681+00:00,
2025060600312,67.44,T003D0C0,2025-11-30 15:25:50.027630+00:00,
2025060602001,1.04,T020D0C0,2025-11-30 15:40:18.206359+00:00,
2025060602002,24.64,T020D0C0,2025-11-30 23:20:41.086184+00:00,
2025060602003,35.04,T020D0C0,2025-11-30 07:03:30.282201+00:00,
2025060602004,36.64,T020D0C0,2025-11-30 21:15:44.543367+00:00,
2025060602005,8.44,T020D0C0,2025-11-30 10:09:02.419131+00:00,
2025060602007,18.24,T020D0C0,2025-11-30 15:32:00.132649+00:00,
2025060602008,207.84,T020D0C0,2025-11-30 08:34:08.827265+00:00,
2025060602009,20.44,T020D0C0,2025-11-30 07:35:47.085743+00:00,
2025060602010,2.24,T020D0C0,2025-11-30 11:13:36.407877+00:00,
2025060602011,265.04,T020D0C0,2025-11-30 09:04:42.172466+00:00,
2025060605505,39.64,T055D0C0,2025-11-30 19:39:09.853022+00:00,
2025060700306,46.24,T003D0C0,2025-11-30 14:52:25.069830+00:00,
2025060700307,58.24,T003D0C0,2025-11-30 18:49:18.420272+00:00,
2025060700309,117.24,T003D0C0,2025-11-30 13:17:10.880482+00:00,
2025060700311,37.84,T003D0C0,2025-11-30 22:00:49.371757+00:00,
2025060701901,195.44,T019D0C0,2025-11-30 15:45:46.753214+00:00,
2025060701902,28.24,T019D0C0,2025-11-30 16:12:29.525682+00:00,
2025060701903,24.44,T019D0C0,2025-11-30 21:01:00.341536+00:00,
2025060701905,43.04,T019D0C0,2025-11-30 22:35:07.311888+00:00,
2025060701908,43.04,T019D0C0,2025-11-30 13:24:16.019204+00:00,
2025060701909,27.04,T019D0C0,2025-11-30 18:13:22.584181+00:00,
2025060701910,42.44,T019D0C0,2025-11-30 10:23:55.488235+00:00,
2025060702001,9.64,T020D0C0,2025-11-30 15:52:59.149402+00:00,
2025060705508,210.04,T055D0C0,2025-11-30 08:40:33.636880+00:00,
2025060705509,205.24,T055D0C0,2025-11-30 05:17:03.554161+00:00,
2025060705510,201.64,T055D0C0,2025-11-30 18:24:18.129208+00:00,
2025060710101,49.44,T101D0C0,2025-11-30 20:34:48.158959+00:00,
2025060710102,50.04,T101D0C0,2025-11-30 05:12:29.957057+00:00,
2025060802006,35.84,T020D0C0,2025-11-30 07:07:18.286503+00:00,
2025060802007,22.04,T020D0C0,2025-11-30 14:32:17.683102+00:00,
2025060802009,173.04,T020D0C0,2025-11-30 07:32:35.808960+00:00,
2025060802010,184.04,T020D0C0,2025-11-30 13:06:26.047221+00:00,
2025060802011,2.44,T020D0C0,2025-11-30 06:34:40.248410+00:00,
2025060802901,168.04,T029D0C0,2025-11-30 16:45:00.286514+00:00,
2025060802906,28.64,T029D0C0,2025-11-30 18:15:50.356848+00:00,
2025060802908,10.04,T029D0C0,2025-11-30 15:43:08.895195+00:00,
2025060900301,3.24,T003D0C0,2025-11-30 14:11:31.941477+00:00,
2025060900302,7.44,T003D0C0,2025-11-30 16:40:51.394147+00:00,
2025060900307,31.64,T003D0C0,2025-11-30 19:19:08.175819+00:00,
2025060900308,23.04,T003D0C0,2025-11-30 10:18:25.098934+00:00,
2025060900309,21.64,T003D0C0,2025-11-30 18:55:44.724026+00:00,
2025060900310,18.24,T003D0C0,2025-11-30 22:08:55.052012+00:00,
2025060902910,230.84,T029D0C0,2025-11-30 08:31:29.060478+00:00,
2025060902911,215.44,T029D0C0,2025-11-30 14:18:40.521976+00:00,
2025060904501,199.84,T045D0C0,2025-11-29 14:41:56.171282+00:00,
2025060904502,49.44,T045D0C0,2025-11-29 14:35:55.755795+00:00,
2025060904503,217.04,T045D0C0,2025-11-29 14:33:40.310479+00:00,
2025060904504,73.24,T045D0C0,2025-11-29 16:58:08.809620+00:00,
2025060904505,219.24,T045D0C0,2025-11-29 15:53:18.165933+00:00,
2025060904506,15.04,T045D0C0,2025-11-29 16:41:16.027407+00:00,
2025060904507,99.24,T045D0C0,2025-11-29 14:50:19.471602+00:00,
2025060904508,217.04,T045D0C0,2025-11-29 16:40:21.048698+00:00,
2025060904509,211.04,T045D0C0,2025-11-29 16:59:01.548022+00:00,
2025060904510,54.64,T045D0C0,2025-11-29 15:57:50.891833+00:00,
2025061000102,8.24,T001D0C0,2025-11-30 15:43:11.908899+00:00,
2025061000103,7.64,T001D0C0,2025-12-01 00:14:46.557496+00:00,
2025061000104,21.44,T001D0C0,2025-11-30 13:56:20.756558+00:00,
2025061000105,20.64,T001D0C0,2025-12-01 00:14:35.743817+00:00,
2025061000109,33.84,T001D0C0,2025-11-30 07:47:10.624882+00:00,
2025061000111,22.04,T001D0C0,2025-11-30 17:45:05.531207+00:00,
2025061000112,16.24,T001D0C0,2025-11-30 13:42:00.567458+00:00,
2025061000311,0.84,T003D0C0,2025-11-30 14:39:31.417706+00:00,
2025061000312,14.24,T003D0C0,2025-11-30 05:40:14.493925+00:00,
2025061000601,102.64,T006D0C0,2025-11-30 20:39:26.994980+00:00,
2025061000602,206.04,T006D0C0,2025-11-30 05:20:31.069281+00:00,
2025061000604,46.24,T006D0C0,2025-11-30 09:35:38.758884+00:00,
2025061000605,183.24,T006D0C0,2025-11-30 09:26:03.410281+00:00,
2025061001702,39.84,T017D0C0,2025-11-30 22:04:22.173232+00:00,
2025061001704,32.64,T017D0C0,2025-11-30 13:04:42.367390+00:00,
2025061001706,2.04,T017D0C0,2025-11-30 13:50:56.233515+00:00,
2025061001707,46.04,T017D0C0,2025-11-30 13:29:05.171284+00:00,
2025061001709,55.04,T017D0C0,2025-11-30 06:50:28.606088+00:00,
2025061100706,28.04,T007D0C0,2025-11-30 07:44:52.890363+00:00,
2025061100708,202.24,T007D0C0,2025-11-30 14:11:02.494150+00:00,
2025061100709,52.24,T007D0C0,2025-11-30 09:02:36.111230+00:00,
2025061100710,52.24,T007D0C0,2025-11-30 12:34:00.041705+00:00,
2025061101710,43.04,T017D0C0,2025-11-30 13:13:05.903787+00:00,
2025061101711,46.44,T017D0C0,2025-11-30 19:57:02.894083+00:00,
2025061101901,142.84,T019D0C0,2025-11-30 10:49:35.241291+00:00,
2025061101904,81.04,T019D0C0,2025-11-30 13:02:46.293324+00:00,
2025061101906,207.04,T019D0C0,2025-11-30 12:09:24.554055+00:00,
2025061101907,33.24,T019D0C0,2025-11-30 15:20:04.297937+00:00,
2025061101909,30.64,T019D0C0,2025-11-30 16:57:59.561834+00:00,
2025061101910,5.44,T019D0C0,2025-11-30 23:20:00.505230+00:00,
2025061101911,46.84,T019D0C0,2025-11-30 11:11:15.165456+00:00,
2025061102001,37.04,T020D0C0,2025-11-30 14:06:23.758046+00:00,
2025061102002,34.04,T020D0C0,2025-11-30 08:47:30.087571+00:00,
2025061102003,37.04,T020D0C0,2025-11-30 21:45:28.228270+00:00,
2025061102007,46.24,T020D0C0,2025-11-30 07:28:56.425856+00:00,
2025061102008,46.64,T020D0C0,2025-11-30 22:17:36.046258+00:00,
2025061102010,112.84,T020D0C0,2025-11-30 22:24:35.793708+00:00,
2025061102012,169.44,T020D0C0,2025-11-30 20:24:57.557950+00:00,
2025061200711,217.44,T007D0C0,2025-11-30 10:35:08.693271+00:00,
2025061200712,179.64,T007D0C0,2025-11-30 20:07:27.623974+00:00,
2025061204501,62.44,T045D0C0,2025-11-29 15:09:42.433828+00:00,
2025061204502,29.64,T045D0C0,2025-11-29 16:52:51.285796+00:00,
2025061204504,226.04,T045D0C0,2025-11-29 16:45:33.439565+00:00,
2025061204506,190.84,T045D0C0,2025-11-29 14:46:32.246893+00:00,
2025061204507,17.44,T045D0C0,2025-11-29 15:31:50.210050+00:00,
2025061204508,223.04,T045D0C0,2025-11-29 14:55:44.937134+00:00,
2025061204509,4.24,T045D0C0,2025-11-29 14:52:03.705656+00:00,
2025061204510,149.84,T045D0C0,2025-11-29 16:48:33.608632+00:00,
2025061204511,229.04,T045D0C0,2025-11-29 16:32:02.294744+00:00,
2025061204512,211.84,T045D0C0,2025-11-29 14:41:31.098172+00:00,
2025061205401,172.24,T054D0C0,2025-11-30 12:26:52.949838+00:00,
2025061205403,235.04,T054D0C0,2025-11-30 10:58:07.119563+00:00,
2025061205408,250.04,T054D0C0,2025-11-30 07:38:55.641603+00:00,
2025061205409,159.64,T054D0C0,2025-11-30 11:53:10.763586+00:00,
2025061205410,142.04,T054D0C0,2025-11-30 09:44:19.788102+00:00,
2025061205411,220.84,T054D0C0,2025-11-30 12:43:54.350859+00:00,
2025061205412,192.04,T054D0C0,2025-11-30 06:34:38.296591+00:00,
2025061300102,161.84,T001D0C0,2025-11-30 16:17:24.978344+00:00,
2025061300103,62.24,T001D0C0,2025-11-30 18:56:07.064202+00:00,
2025061300108,37.24,T001D0C0,2025-11-30 07:25:46.203155+00:00,
2025061300109,55.24,T001D0C0,2025-11-30 19:59:41.750171+00:00,
2025061300110,43.24,T001D0C0,2025-11-30 21:39:20.400768+00:00,
2025061300111,145.04,T001D0C0,2025-11-30 19:26:13.534135+00:00,
2025061300112,31.24,T001D0C0,2025-11-30 22:26:19.477076+00:00,
2025061300301,34.24,T003D0C0,2025-11-30 19:20:13.143574+00:00,
2025061300306,20.44,T003D0C0,2025-11-30 16:27:05.791823+00:00,
2025061300308,20.84,T003D0C0,2025-11-30 09:53:02.022720+00:00,
2025061300309,14.84,T003D0C0,2025-11-30 11:30:26.155395+00:00,
2025061302002,3.04,T020D0C0,2025-11-30 08:00:47.060152+00:00,
2025061302003,13.84,T020D0C0,2025-11-30 11:54:06.670882+00:00,
2025061302007,20.84,T020D0C0,2025-11-30 16:17:58.806851+00:00,
2025061302008,29.44,T020D0C0,2025-11-30 08:39:21.759778+00:00,
2025061302009,176.24,T020D0C0,2025-11-30 10:25:07.320154+00:00,
2025061302010,13.84,T020D0C0,2025-11-30 15:00:41.804823+00:00,
2025061302011,40.64,T020D0C0,2025-11-30 06:01:00.072131+00:00,
2025061600301,33.64,T003D0C0,2025-11-30 06:03:33.048341+00:00,
2025061600304,4.04,T003D0C0,2025-11-30 16:54:18.976518+00:00,
2025061600305,0.24,T003D0C0,2025-11-30 18:42:48.603692+00:00,
2025061600307,19.04,T003D0C0,2025-11-30 10:45:22.547878+00:00,
2025061600308,14.44,T003D0C0,2025-11-30 23:01:21.852442+00:00,
2025061602910,28.24,T029D0C0,2025-11-30 10:58:47.738582+00:00,
2025061604501,219.64,T045D0C0,2025-11-29 14:45:05.831886+00:00,
2025061604502,168.44,T045D0C0,2025-11-29 16:29:14.875758+00:00,
2025061604503,186.44,T045D0C0,2025-11-29 14:50:08.009118+00:00,
2025061604504,162.04,T045D0C0,2025-11-29 14:21:21.048559+00:00,
2025061604505,174.84,T045D0C0,2025-11-29 15:38:55.087558+00:00,
2025061604506,210.84,T045D0C0,2025-11-29 15:24:29.317544+00:00,
2025061604507,207.64,T045D0C0,2025-11-29 15:40:05.554719+00:00,
2025061604508,202.64,T045D0C0,2025-11-29 16:20:33.668186+00:00,
2025061604510,4.44,T045D0C0,2025-11-29 15:47:29.472322+00:00,
2025061604511,208.04,T045D0C0,2025-11-29 16:35:06.007351+00:00,
2025061604512,70.04,T045D0C0,2025-11-29 14:33:47.465661+00:00,
2025061700101,24.24,T001D0C0,2025-11-30 16:35:44.194769+00:00,
2025061700103,9.24,T001D0C0,2025-11-30 08:54:50.960572+00:00,
2025061700104,19.64,T001D0C0,2025-12-01 00:18:53.295502+00:00,
2025061700110,19.24,T001D0C0,2025-11-30 18:57:56.870735+00:00,
2025061700111,23.04,T001D0C0,2025-11-30 09:09:50.056114+00:00,
2025061700112,0.24,T001D0C0,2025-11-30 15:30:16.558893+00:00,
2025061700309,31.24,T003D0C0,2025-11-30 21:03:35.588193+00:00,
2025061700311,16.44,T003D0C0,2025-11-30 11:32:00.774457+00:00,
2025061700603,252.24,T006D0C0,2025-11-30 20:51:10.369341+00:00,
2025061700610,14.64,T006D0C0,2025-11-30 22:17:42.193430+00:00,
2025061700611,345.84,T006D0C0,2025-11-30 09:16:12.755404+00:00,
2025061701702,52.04,T017D0C0,2025-11-30 16:52:52.491929+00:00,
2025061701703,41.24,T017D0C0,2025-11-30 20:52:37.140028+00:00,
2025061701704,34.64,T017D0C0,2025-11-30 16:28:21.401219+00:00,
2025061701705,64.04,T017D0C0,2025-11-30 14:36:42.882226+00:00,
2025061701706,37.04,T017D0C0,2025-11-30 15:12:22.949498+00:00,
2025061701709,40.24,T017D0C0,2025-11-30 05:26:35.746684+00:00,
2025061800704,14.84,T007D0C0,2025-11-30 08:36:36.134389+00:00,
2025061800706,27.44,T007D0C0,2025-11-30 21:20:52.309314+00:00,
2025061800708,233.44,T007D0C0,2025-11-30 23:03:59.779654+00:00,
2025061801711,223.64,T017D0C0,2025-11-30 18:39:57.488909+00:00,
2025061801904,199.04,T019D0C0,2025-11-30 06:18:53.110428+00:00,
2025061801907,60.44,T019D0C0,2025-11-30 18:01:28.689961+00:00,
2025061801908,34.24,T019D0C0,2025-11-30 19:32:39.111013+00:00,
2025061801910,14.84,T019D0C0,2025-11-30 15:01:53.254543+00:00,
2025061801911,6.64,T019D0C0,2025-11-30 16:32:24.729889+00:00,
2025061802001,1.84,T020D0C0,2025-11-30 20:22:27.590061+00:00,
2025061802002,24.24,T020D0C0,2025-11-30 12:34:04.405455+00:00,
